review,rating
thats really got ai i used its because im a story writer in future ai going to next level,5
not bad decent player file managing sucks player controls are lacking and after playing videos they still show up as new,3
great app was very satisfied recent posts on your commitment to censorship has me retract my support for your company,2
this is so wonderful for students because they have a lot of information thanks,5
thanks a lot to you you give me this app as a friend i love it thanksthanksthanksthanks love from heart for those creator and developer who creat it,5
the ux is really frustrating but above all there is a bug causing edited text to sometime replace the wrong message all the way at the beginning of the conversation i lost two entire productive conversations thanks to this,1
it doesnt have vr option for 360 videos,3
not up on current events but great for literary help or conceptual presentation,4
its a very good ai new technology services correct answer if you are it doesnt have feelings but it is very nice thank you to the developer who made this app he should never die he is a very good developer and always being a good ai chat gpt it is a new technology but but some person doesnt to use this app it can see all right answers accurate answers there is a voice message also and bike clicking pictures of questions you need and it say accurate answer i need reply from the developer plz,5
wow just like human speak i love the features like hearing its voice just one problem dont worry this is not a serious problem the chat says last update from january 2022 can you fix that problem or make it update in 2024 not 2022 thank you,4
good browser with some great tricks only problem iskeeps on freezing randomly i have to manually terminate the app and restart it,3
when i try to sign up site doesnt load then it shows me that site doesnt exist,1
today i am updating my reviews because the problem of adding money on wallet has been fixed after so many days thank you mobikwik for solving this issue,4
its a great app and very useful,5
i cant believe its useful there is no ads and buy to play this is we want,5
nice but regular updates irritate a little bit,4
cannot be a better ai tool rather than this,5
i love this app really nice,5
it is not updating for the galaxy fold3,3
good for imagination and inspiration i love it,5
one of the great app i have ever used it has blown my mind,5
this is the best file manager i have seenit has never failed meit is with all the features i have ever wanted but i advise you like other users try adding dark mode and make the background more beautiful and colourfulany way it is still a great app but i will change this review if you can add those two options and i also dont know why your file manager app will need 300 mb space to run on your device that too much make your app more flexible,3
this app is great and helps me out a lot,5
hevc format working not also the lack of sound when 15 over then its distorted others feature is so nice please check out now thanks,3
the voice options are not good i spoke many times and it didnt listen to me and asked about the system issues but overall is best some upgrades and changing better can improve the system and ux,3
this can talk about myself of my adhd so i give this a solid 5,5
more compression work happening without user knowledge,4
bekar ha bhai me to tut gaya web version is better and faster responce then this,2
really well optimised on bluestacks 4definitely try it out on b4no need to change the graphic settings on bluestacks just click on do it later and hit the checkbox with do not show again in itdidnt get any adsfps wise so a nongaming device it works just fine about 100fps the only things i wish is to be able to take a call in the default landscape layout and that you can adjust the scroll wheel sensitivityit feels too low overall this is good for bluestacks4,5
there are missing some basic functionalities for example we can unzip or uncompress a closer but we cannot zip or compress a folder,3
interfaces of different functions are confusing i have scroll all the way down to get cashback offers it is too unorganised,3
its crazy that this is free while the other ai apps require payment,5
was my favorite till yesterday once i updated the app the downloading file is not showing up on mx player which is very necessary to check either the file is true or fake please fix it opera mini need 5 star,2
this stopped working fix it,1
after the recent update in july 2021 the dark mode has gotten so good and overall stability has also increased now i dont need to use google chrome for anything my utmost respect and thanks to the developers,5
very very good and informative,5
its a good app i like it but do add pause option on double tap and also this app dont show videos if we download something from uc browser but mx player do please try to fix both issues as so as possible other than that you are good to go,3
i got so many things from here just like question answer since i used to ask google but it wasnt clear and understoodable so this app is great,4
it is helpful app it gain human knowledge,5
as its a popular app but once you open an news or article it start to show more of the respective content thats irritating to find something new or different adds or not good too,3
i cant skip videos from notifications panal during background playing fix it and add subtitle and background play button on video player ui,3
i installed it after have used a lot the site it functioned perfectly at first but then he continued to gave me the message network error even if the network was functioning perfectly but because of this inexistant error it continues to erase the last messages and answers sometimes while im still reading or writing and i hate it,3
excellent app for android tv the main thing is automatically find movies pics and subtitles but i upgraded my android tv to oreo v80 the app cant find usb anymore i got error always please sent any upgrade to android oreo versions tvs,3
great it provides detailed answers on most questions and the answers feel like if you dont know that it is ai an actual person typing it,5
its very good no glitch but it needs to generate photo too,4
due internet network issue app works very slow,3
totally im impressed by the app the interface the working absolutely amazing just one thing is necessarily should be given to the app is inapp applock or message locker for the app it gives a high and top class new look new feature and a safety towards some private message as well,4
i used for years but on android 9 pie dont read properly files multiple errors in reading files another issue its that cant sea photos on zip archive only the file names so i upgraded my phone to xplore app much versatile and also free,3
its all good except sometime the exact info i want it doesnt come so pls improve it,4
cant download subtitles any more recent updates ruined downloading of subtitles for movies developer should look into this,3
please improve offline adsthey are repetitive and making experience so bad please do something so that after watching an ad in downloads thatll disappear,3
sensational limitless conversation no word count limit and above all very satisfying and impressive responses,5
have a problem with seeing my own camera image,1
extremely sorry i am a valued customer of paypal since the pandemic emergedit helped me a lot the services are also up to the maximum but today unable to open my account it says something wrong try again,3
it is pretty nice app but in some sites it or to open documents it lacks a little or it doesnt work but overall it is good app,3
worst app this is not working properly and facebook team is not doing anything to solve the particular issue i cant get notification of messeges in the actual timesuch a worst app,1
this is a very nasty app okay it does what it says but what you dont know if you transfer files from your phone to usb flashdisk and your flashdisk memory is full in the middle of the operation youll lose the target folder on your flashdisk this doesnt gives you info on whats the total file size for more than one files to be transfered so youll have to guess whether your flashdisk will have enough storage or not use this at your own risk,1
good ui in the loans sectionpage pressed shadow effect on three dots remains as it is,4
its a great app help me with studies and also helps with any questions i have,5
good but downloading files pause and redownload option not given that is very dif ficult to download big files please bug and fix it,3
cannot play fhd and 4k,2
the app was updated on week or so ago and i lost the interactive voice that i had picked it was a lot better than the options i have now the ones i have now sound like younger people and the one i used to have previously before the update was a more of a sophisticated womans voice how can i get that one back,3
i will always use google pay for my transactions my single rupee is not missed in google pay transactions are well done,4
great app i love the new voice chat,5
force to downloadchanges the video extensionmakes to play every video only on this apps,2
ads substantially interfere with the playing of videos if the dev doesnt care about that its not worth the money to upgrade to remove the ads question for the dev you do know there are hundreds of video players to choose from in the play store so why be so careless with ads when all people have to do is delete your app and move on like im anout to do right now,1
very very helpful salute to the openai team,5
the best browser i ever had it has all the features that i require and specially the external download manager speed is good various search engines are available and chrome extensions work flawlessly give it a try,5
the app is amazing and useful the voice feature is a killer but sometimes instead of asking you to re record because it didnt hear what you say it replies in foreign language,4
fixed reasonable stuff previously couldnt install but it rectified after a while,4
worst experience with the app for deletion of files everytime it asks for storage permission and landscape mode is irritating always switch automatically to portrait mode,1
i havent figured it out yet,3
was looking for a nearby lenscrafters in the area i was in and so i quickly asked it for an address and it gave me an address to a location that made very close sense around a mall but that didnt actually exist in person or at least it didnt anymore its little mistakes like this you really gotta watch out for,2
excellent app just does everything you need and want simple ui fast practical really good,5
this app is good but brave rewards can not receive without uphold verify wallet and if your uphold wallet blocked then there is no option to withdraw brave rewards i am facing this issue my uphold wallet blocked dont know why so i am not able to withdraw brave rewards,1
the best ai out there the 35 is not really useful when it comes to making tests for school but really just for research the things yourre too lazy to to search yourself on google on the other hand its premium version is a masterpiece it can do everything whatever you can think of its pricy but the value you get with it is undiscussable 6 stars,5
awesome app i am addicted,5
good messenger but backups cannot be restored restore only by new installing and then it crashes really bad,3
i uninstalled and reinstalled so it would stop messing up calls and now that entire app just doesnt work,1
the best for the moment,5
im a premium user i like the app but pls give option for removing animation,3
its a fantastic application which is really beneficial its became my new teacher now it is very helpful in studies,5
payments are getting failed daily gpay is becoming worst day by day,2
good its easy to recharge to all airtel mobiles but before it has given more discounts and offers but now they are giving less discounts and offers,4
made my life a lot easier i use this app for educational purpose thanks chat gpt,5
its been 11days since they are saying that gold sell is temporarily disabled there is no response from them when ever tried to sell my gold the same message pop up it is really irritating there is no transperancy in the app and also there is no costumer support what am gonna do now mokwik team tell me,2
yeah its good app but there is a issue iif i download any movies or videos have to play the video in that play it app thats the main issue of tbis appone thing is that there is no buffering overall rating is 3 because that video issue try to change that,3
its disappearing water from earth,1
its good but bulky for decent mobile should improve in simple ui blocking adsand unwanted pop ups need more optimization and its downloading system is also very bad in just few minutes of connection lost its whole download become failed,3
easier to use than google the voice recognition is excellent doesnt have the influences of sponsors and advertising that google does the warningsdisclaimers in some responses is a bit pedantic but i suppose necessary,4
it is useful but i hate to think that i have to pay to use the pro version but in general everything is going excellent it really gets me out of doubts when i dont know what to do in my homework,5
useless app cant get auto setup payment request for ipo applications such a bad experience i dont know why they are troubling may be they want me to use paytm dmat paytm bank to use thats why this app creating troubles edit hp adhesive couldnt receive autopayement request and paid by another app supriya life science done by paytm i dont know what to say we are not from technical we are just users,3
good alternative to chrome recently microsoft has improved a lot in proving good ui and friendly applications,5
i tried it on some maths theorems all completely wrong its only good for creating shallow composite verbiage of which there is far too much in the world as it is,1
i cant login it says like ur ip is blacklisted on cloudfare working fine for all these years till yesyerday,3
this app is indeed helpful studying and getting assignments done have been made easy with this app,5
paying for a feature i cant even use i subscribed to gpt thinking id be able to actually take advantage of all it has to offer it was great for about 2 weeks but since then ive not been able to generate any images or send a single text to any gpt 4 i get the same the server is having problems please try again later message every single time but when i switch back gpt 35 its an instant response great tool to have when it works but im literally not getting what i paid for,2
awesome app i propose my girlfriend from this app and she accepted my proposal thank you chat gpt thank you so much you are my bestfriend for ever,5
it is wonderful trust me it is free and unlimited answers very underrated,5
fantastic app and great to see it still progressing couple of requests to the current devs could you please add a sort feature by actor or director and in audio settings allow 5 or 61ch audio to be routed as lr stereo because some films seem far too loud with effects or background music or effects over the voices these 2 additions would be sweet as honey thanks for your efforts,4
some information on gpt not enough,4
very very good app but some problems to join bip it is better then whatsapp but need to improve it i have invite all my friends to come on bip instead of whatsapp it is very cool and sms n call quality is so good but some features are difficult like that audio msg should be same as whatsapp i want to give 5 star but when you make it easy more then whatsapp i will give u 5 stars thanks,3
my name does not appear in the leader board of any group quiz and click count is not done even on m ready when new quiz starts team please provide solutions for these issues,2
its good to have such fine manager simple and easy to use and clean interface i didnt face any problem till now except a few ads but that can be minimised to none searching is fast and organization of files is done so well i give it 4,4
sometimes it doesnt work takes time to respond,4
very good but please add more convenient tab manager move the tabs at the bottom of the tabs page for easy access and one button to close all instead of the three dots way and internal adblocker supported by samsung instead of the third party apps,3
thank you solve my problem,3
reporting fraud option through otp does not workreaching out to customer service through any mode is next to impossiblei have a failed transaction for which i m not getting any support in last 12hours,2
was not working after an update on 1june2021 working fine after reinstall,5
it not useful nothing works i have to loging again and again everytime notification are not working on background,1
i love this app but only if status feature will be added i can rate it 5 star i know it will be like copying whatsapp but it is needed as many have shifted from whatsapp to this it is my humble request to developer team to look on this matter,4
was waiting for this seems well built from the beginning,5
everythings good until vid call and vc enters the chat,3
please my app is showing me network error each time i want to use it when i now use my phone on whatsapp facebook i dont experience such problems it worked well prior to this timeplease help me solve this,1
it is really good to communicate with other people it is like the perfect place for someone who has trouble talking to people heck i even made a friend a we talk almost everyday but theres also toxic people so if youre not good handling them then id recommend to not check the app,4
its cool and helpful just getting the hang of using it,3
it is lighter on the cpu than chrome it lacks some features for example for one hand use you can put the adress bar on the bottom but when you write in it it jumps back on top to edit the adress you have to use two hands to reach it on top so small details like that need ironing out,4
its useful for the ad,4
chat gpt is a good ai software using this ai to learn in short way info this ai app only 2021 year data analysis present in this app using this ai app it is a good experience chat gpt change the world sure chatgpt is a language model developed by openai its based on the gpt35 architecture designed to generate humanlike text based on the input it receives,5
not really good enough for me subtitle search does not yield correct results the features are good though,3
before i liked it more then any other app but when it started updating and start asking to backup or restore my old files start missing and cannot be load too,2
i think u whant to improve chatgpt voice assistant now hes good but he want like google assistant like call open gallery search somthing in phone open particular massage or mail and camera phone look phone look open particular voice i hope aur team think about it,5
great app but will not let me log insign upetc have deleted and redownloaded the app a couple times and cleared cache and nothing has helped,1
the greatest thing that was ever invented,5
its a nice app though it doesnt display picturesbut yes i recommend it for everyone,5
its a good app but the last update does not allow vidoe playing with other video apps,3
very good for work studying and so much more makes my life 10x more efficient,5
worst and useless without installation,1
whenever i use this app for my studies and when it comes across questions it fails to give me the correct information or a correct answer and it is happening so oftenly i have to correct this ai by myself,2
i thought now will keep one application from online payment and get rid off all payment app but no this cant be happen just because no one is using this app instead all are using big brand apps government need to promote this app in full force please look into it,3
its ai world and we r just surviving but on a positive note no major problems with the app fine fantastic,5
very nice application very use full,5
app is not running create profile open and that took you other page just one of useleds app used in life,1
best video player and features are great please add double tap to forwardbackward and video forwarding is slightly slower in my kitkat phone as it pause a moment while forwarding,5
the best quiston app in the world,5
be warned it can delete everything and replace it with a constant repeat of everything else its still a good idea but just like the other ai apps it can delete everything while leaving your note completely blank three stars for the idea but i want something better,3
goodit could be better in some areas like adding money to wallet using credit card by charging less extra amount,4
no chat gpt 4 available and no web browsing option makes it boring very quickly,3
has worked a few times very well but you definitely benefit from the correct phrasing of what you want,3
it is good but has a lot of glitches in gpt 4,3
it doesnt give detailed information,3
the voice of assistant is very lownot finding much effective in android,1
for new generation it creates new ideas,5
very good app but instead of giving vouchers please give us amount as now l applied for that,4
of course you are the best ai on earth,4
think you for chet gpt,5
it is an excellent app im using now ill request the developer to improve the video call quality more lovely and add some extra features for young thanks,5
it is good app but it could be better if playing a video was a bit easier,4
good for numerical or each subject,5
really helpful when im doing something that is hard this app teaches me how to do it correctly really great,5
this is so bakbas no rating for it,1
it is good but nowadays it always say when we recharge that there is no valid recharge amount for this planeven there is plan for this amount please solve this problem,3
the best app that i saw,5
its not updated sin january please update it,1
the latest upgrade fixed my problems now its performing according to my expectations,5
having code highlight capabilities would greatly improve the apps utility for developers and tech enthusiasts allowing us to communicate more effectively and share coderelated queries seamlessly i hope the developers behind chatgpt can consider implementing this feature in future updates as it would undoubtedly enhance the apps overall value and usefulness,3
it is very useful in studies,5
it should be update again,3
neat ui lots of useful features very easy to customise definitely worth the investment one of the best paid apps available on playstore would love it even more if you guys could add a few more options under collections,5
love the app so far easy to navigate very fast output and i like that it saves my history from the web version also easy to copy text and send to devices really pleased,5
chatgpt is a true ai marvel its intelligence adaptability and vast knowledge base are impressive while theres room for improvement its a gamechanger for ai assistance highly recommended chatgpt is a true ai marvel its intelligence adaptability and vast knowledge base are impressive while theres room for improvement its a gamechanger for ai assistance highly recommended,5
for the past days since march the notification and the messages didnt pop up at all i wasnt able to notify when someone messages me and it bothers me its quite disappointing please improve your system,1
some not give correct information,5
when playing a video the repeat single feature under play options is not working at all ill review my rating again once its fixed and probably buy it thats the only shortcoming ive found so far there have been several updates after i posted this review and the issue with repeat single under play options persists and the developer seems not to care to fix it you wont get five stars until you fix this issue,1
nice product and flipkart service,3
i updated and after that the window is showing about update and when i click on got it thats not disappearing i cant access to discord whats happening please guide me and today its not connecting what happened,3
a lot of times payments dont reflect for 23 days its a hassle for merchants,3
everything i was asking chat gpt in daily life uses and more and tq for giving good app to people for chat gpt owners and for people,5
best generation of this app in future,5
perfect helpful building my website from scratch even i am just a fanatic of coding but have learnt a lot using this chat,5
this is a very useful app,5
the update took away my background photo and no matter how hard i try it wont come back ive even tried changing the picture still nothing,3
this is very useful for my study,5
best and elegant for tabletop,5
this app is so so useful,4
this app always crashes and also before the app was so good that it could download anything on every network but now if i download from my protected wifi its coming like unprotected download,1
why does it install the fx textedit without the users knowledge despite the fact that in no way it helps either the user as well as the smooth functioning of fx file explorer app allow the users to remove this junk and i will give it a 5 stars otherwise under the disguise of privacy the app may be collecting the users private data without the users knowledge and proving to be no different than some chinese apps on the play store which exists only to peek into the users data,1
a great app actually but there are lot of bugs now a days please fix it immediately,3
i used to like this browser for dark mode it offers for web pages but it today has just failed to download a pdf from a google search we page whats the point of keeping this browser then if it cant download a pdf from a simple web page i also had a similar encounter on another website also this browser is very heavy it consumes a lot of storage on the device this needs optimisation,1
app is very nice day in fact too good in comparison to whatsappvoice quality is awesomeday before yesterday i installed it but all of sudden i was not able to send messages from today i tried all the possible ways of switchinh network but unable to fix it i have uninstalled it but while again installing the activation is not successful kindly help as i want to use this app,4
im just really trying to learn all of this computer technology i would really love to learn it to the point where i could have my youtube music that i have downloaded after paying for it in a specific file so that i can listen to it whenever id like i used chrome as specified turning on sync i need help please all i want to do is burn a cd for my personal use i paid for it why is it so hard u have to go through chrome 4 everything,3
good but little slow many time and add clear chat features some times msg sent in evening diliverd next dayso am changing its ratings from 4 to 3,3
i have little issues with subtitles downloading option as we could see that subtitles are not reflected even after download and also the subtitles uploading doesnt work when tried to add on with the folder to be backup with so please check this rest it is far way more better then the mx player as it doesnt contain the adds things which is really good,3
im using this app since 2015 really nice app,4
i use paypal all the time i just wish there was a savings account that you couldnt see when you open the app because it of sight out of mind when i see the money i have a hard time saving it,4
great application however after last update constantly freezes when you switch applications ie when going to whatsapp and opening a link in kiwi,3
very nice browser but adds are vigorous,3
good file manage but rar extraction and archive extractor when called from other apps is not working please fix and ill update rating to 5 stars thanks,4
when i try to log on my metamask i realized that there is no ssl security therefore it is not safe please clarify its very dangerous you can hack our accounts,2
i have attached my resume for your reference and hope to hear from u,3
i think its my friend and help me to learn,5
good app for managing filesvarious type of files displaying separate folders in app home page eg apks docsi like this option,5
ive used this app for years now and ive loved it so far however i am on android j2 to be specific and ive had trouble sending videos in dm servers groupchats etc i also have been having an issue where i am inside call with my friend and we both have our cameras on but either i can see theirs but they cant see mine they can see mine but i cant see theirs or we cant see either one at all,3
i am really interested in this app it is a really good software,5
design security are good one thing is missing in new update unable to use whatsapp web error is update chrome 60 microsoft please allow to use whatsapp web previous version working properly but new update is very buggy,3
this is the ultimate media lovers app you get art work subs organization automation its perfect id pay for this if it wasnt free and id love to find out how to support this persons work there my literal hero,5
the voice listening mode is buggy,4
the best hands down nothing comes close,5
really complete app a backup option might be cool but thats the only missing feature actually complete and stable,4
it gives what u want exactly,5
needs to be able to access work along with other software to show proper examples like excel,3
it is very good for studying ones i liked this app,5
the the voice recognition is very accurate and some of the answers it gives are very informative i havent never used the premium version but the free version is decent,4
good app i have some problem when i play the video file with subtitle if i pickup incoming callor i reply my private msg whatsapptextmsnger i open my vlc from multiwindows button it resume automatically from the last play time but a subttitle is vanish i always need to set again from menu if you can solve this problem im pretty sure it will become one of the best android video player,3
worth the price room for improvement and software upgrade,4
app is excellent there is only issue what i am facing is ac3 audio not supported please fix this issue as soon as possible,3
could be easier to use some users dont know what that symbols in buttons mean but its a good one,3
huge help for almost anything professional emails birthday card greetings inspirational words for a t shirt,5
after the recent update version 11162 i dont get notifications when i open the line app it comes all at once making several people mad they all say that they sent line messages a long time ago but since i didnt get any notifications i cant do anything please fix this is really critical sony xperia 1iii,3
just give chatgpt the correct prompts and boom ure good to go,5
not working at all for me,1
very poor network and internet i use airtel postpaid plan of 1500 per month but the service in my area is very pathetic i complain several times but still didnt get any resolution,1
amazing but what do i know,5
there is nothing to say mircle,5
wished i had known about this prior in highschool,5
it is a very good application software i love to use itit is a very helpful softwarei recommend you to use this software,5
the creators of this app are good and the programmes is a pro i will advise every student download it after reading let this app summarise a topic you have read for you you will know that its easier to understand thanks to the creator of this app keeps doing goodthe best part no ads disturbing even without the pro version and no delays in response,5
awesome app guys thanks to make it,5
its absolutely good messenger few glitches or bugs if i can say so the emojis suddenly when shared tend to appear larger in size and sometimes small all of sudden please look into it,4
i cant login in this app,1
can not send or receive messages properly almost useless to use to contact anyone,2
nyc best browser app im using it from 2016,4
it makes me feel better when im alone,3
overall a good app my experience is soo good with this app soo much better than whatsapp but theres a problem i hope you guys will fix it as soon as possible the problem is that i have 20mbps wifi then also the upload and download speed is sooo much slow like if i want to upload any movie in my group it takes around 34 hours for just 430 mb of movie please fix this please,4
it is buggy really buggy i keep getting this error again and again error try again later and it is useless,1
sound quality mashallah but connection interrupted,4
have bugs on typing but so useful,4
i got all the ans from this i done long ans short short ans more short,5
the app is really good but theres a bug in it on changing a video call to voice call the speaker is always on but in the ui its not reflected the speaker icon is shown as disabled each time but the call is on speaker and you need to click on the speaker icon again to actually disable the speaker,4
good gave an accurate answer,5
it is very useful for young student to know how u can manage your work and school work for looking answer,5
why does the app information dated last at september 2021 is the updated one uptodate or its still the same i love it but the information is limited,3
why videos are not playing in playit its showing other players when will this issue will be solved really its very annoying beacuse app is not working please solve this issue as soon as possible,3
i think the developers have done a great job its simple intuitive and unobtrusive,4
goodbye google assistant and good riddance even though i no longer subscribe to chat gpt pro as i wore that service out real fast chat gpt 35 completely eliminates google assistant search by scrubbing all the garbage that comes with it i would consider a subscription at a lower price of 499 per month through google play is subscription service,5
i can stop using this app a blessing to mankind,5
can be more better offers are good but to access this app is little confusing and difficult if not for recharge offers i would have never install the app,3
pretty good for a gaming browser on my smartphone was happy to switch to something bit more lightweight and more customizable rather than chrome one bug has been spotted myself i have a blackberry key2 le and every time i enter letters like and it will register the triangleback button as well and i have to the google search in order to execute the searching since its nothing typical that i never assign google as my homepage,4
i just trying to know more about paypalthanks,3
was good until i accidentally deleted the file and couldnt paste it back please make it so that to theres a undo if you accidentally delete a file i had to restart from scratch thanks to this accident,3
i have to admit that in all gpt apps i have ever used this is the best,5
its soo good enoughbut its now remember what i say before,4
youve hit your usage limit please try again later ive asked two things prior to this message in the past 24 hours when the app worked it was pretty amazing but suddenly im getting this message with no further explanation searching into it i find a limit mentioned of 20 requests per hour or three hours and 200 per day but not even close to either of those no clue what happened but the app is essentially bricked now,2
good and useful for me,4
not able to use this app anymore gives technical error no matter what kind of transaction i am doing,2
theirs no equalizertreble is extremely high and theirs no full screen,3
nice experience so far i just encountered a few mistakes from your ai not bad in general the eyecatching part is the gpt 40 i would love for it to last longer but it being there is a very attractive feature,5
the other answer is wrong im not good at english,4
cant write mathematical expressions properly,4
matters are not getting resolved,4
i cannot see my chat history,2
one word its ridiculous why the app need contact permission its a video player app you know but why its need my contact permission,1
why dont you guys add search feature to chatgpt,4
good better tham google or other search engine,5
one of the most helpful apps i have ever seen for study,5
cant access sftp server app tells my private key has invalid format but it is a usual ssh private key that works great with other apps,2
very useful to clearing study related doubts good job chat gpt,5
this is a very helpful application which helps me in studies,5
it is so good to answer and its response come so faster but it should provide us pictures also,3
ive been using this app for over 3 years now and suddenly its not working according to it my account is on cloudflare and now i cant access it its very important to me and i want to know how to fix it,3
two annoying issues 1 bitwarden auto fill stops working in the browser after a while kill the browser and restart it auto fill works again bitwarden works fine with other browsers 2 no way to pick an autocomplete entry and edit it before submitting i wish longpressing an entry will copy it to address bar for editing,3
wow it can literally give me the correct answers to practically any question,5
i usually dont rate apps but this app is making me to rate its such a awesome app i would recommend all to use this app i dont have any problems,5
it dont give much useful information but its easy to use,3
shame on you duckduckgo for caving and censoring free speech done with you,1
when app literally become ads,2
bought the full app in order tp remove the ads and realised that this allows me to connect to my windows pc via smb2 doesnt even work at all it keeps timing out but connected,2
its simple yet effective the only thing i dont like is it doesnt have choices playing with other video players if in network the default player doesnt have subtitles or other options,2
i am very happy with this apps performance but they have not enabled withdrawal system and i am waiting for nearly 1month to withdraw my money but they didnt enabled it please enable for us,4
a good alternative for mx player ads are there but not that much intrusive or annoying only problem is that some external codecs have to be downloaded once its downloaded there is no problem,4
the app has been great so far no problems at all but recently ive been having some problems the app doesnt seem to work on mobile data although its working perfectly fine on wifi plus all the other apps work perfectly fine on mobile data please try to troubleshoot this,2
have been using chatgpt for a few days now and i am very impressed with its capabilities it is able to generate text that is both coherent and engaging it can also translate languages accurately and fluently,4
its like talking to a very smart friend who doesnt judge me i love it,5
i am not able to login using gmail on the app,1
chatgpt needs to remember its name it had been given its saddening,4
whenever i try to login from my laptop it say wrong password ir email but i have put right email and password i hate this app,1
this ai is end google for sure,5
chatgpt has proven to be an invaluable tool in my studies significantly easing various tasks its ability to generate coherent and contextually relevant responses has streamlined my research and provided quick explanations on complex topics while lacking realtime data its overall performance makes it an indispensable study companion enhancing my learning experience,4
failed log in with no reason,1
i bought it and still showing me ads and to buy whats the issue i tried to restore purchase and clear cache ans storage for playstore,3
app is good but there is no option to manually add any upi address while doing recharge if you do recharge on airtel website you get this option then why not on app,3
its toxic full of toxic people and toxicity is overloaded high rate of getting depressed from this app not well functioning and even it had lot of better things but its uselessill rate it one star because its very convenient sometimes it also locked my account and they have no solution for the problem discord is really not a place for hanging out with people or making friends its just a bush where people gather and where they start unwanted controversies and fights do not download,1
love it keep it up to make it more helpful,4
no help questions anwers is wrong,3
it is very useful app for me as a student but i think the team should add the information after 2021 too,4
after answeing a few questionshe gets alzheimer,3
im using chatgpt as a research aid because the newest upgrade activated gpt4o without asking me i can no longer add to a monthslong conversation because it now uses tools that cost 20month to reactivate its going to take hours and hours of work to get a new conversation up to speed and i have no idea if this will happen again with a future update i understand trying to get more users to subscribe to premium but this is not an ethical way to go about it,2
its very nc and i like it so much and its free the only problem is sometimes it cant really generate the answer your looking for but still grate,4
i want the old version where i can type faster right now when im typing the keyboard is pretty laggy and bugy and im sure its not because of my phone performance,1
good player but it does not play my many movies with large size i dont no why please fixe it out,4
everything seems good to me apart from the interface which has latency issues it would be great if this works little faster,4
it used to be awesome now its just closed source daily updates everything is slow and messages dont come in on time since the company has started using closed source software to combat spam as they put it the program has gotten slower to load and slower to use by a lot links rarely load messages fail daily and everything takes 2 times longer as if theyre logging everything now sadly you have no other options for secure messaging anymore welcome to the post privacy age,2
ya i am sure that chat gpt is good ai tool for upgrading our skills,4
keeps giving that im sorry i cannot assist with that request error,1
its the best ai app but please open ai team update it to the latest version and knowledge and introduce new features such as generating pictures according to the user preference and some audio generation and i use it everyday,5
good morning everyone here would you please welcome me as a new corner thanks am mavis,4
chat gpt is a very helpful tool,5
great app specially for students,4
i like this application and i will recommend to others really a good application for songs videos and games but just an a issue is this application is taking a time to open games,4
latest version is broken on my wifes phone and mine you cant click on properties for any of the plugins so impossible to add new lan etc,2
one of the best for basic problems,5
really a very helpful app for all types of peopleespecially for students,4
the great app for studying and asking my doubts when i am upset from studies i ask him and get energetic by using it thanks chatgpt,5
no but from chatgpt has explored with its new stuff specially the voice stuff it is crazy and amazing,5
good but in mathematics it is less understandable and gemini takes the win but this app is also nice,4
i hate plus anf and the once a day use,3
the future of language generation is here,5
great idea and useful sometimes but it gives so many wrong answers that it makes it really unreliable at the end of the day,3
i downloaded paytm yesterday but in my friends phone paytmit is showing like invite me to paytmmeans it is showing that i didnt have paytm account i dont know what is the problem,3
its good but not great its not great because when you sort by size it seems to count the number of filesfolders greater than the actual size of said items,3
the voice call option is extremely unstable,2
the future just take one step,5
the worst thing ive experienced with this app is it takes too long to get your money refunded,3
10112021 the icons do not work,3
very good app but you can update its realtime based data pls edit 1 thanks for increasing its 4 month realtime based data but it would be very grateful to have the realtime data based app up to oct 2023 pls,4
great browser but very disappointed with the tab layout in the latest update with no option to toggle it back to the old stacked layout at least not that i can see in the settings if this is addressed ill update the review accordingly,3
one of the best app for get the answer for hardest question,4
not optimsed like web web is more clean,3
its didnt give book summary when i ask book summary then its didnt give me after all google give me all information please improve chat gpt,1
when i asks for a question it lags and now i cant open it and stuck to the loading screen please help,1
havnt got the app yet trying to find the right paypal app for online casinos as i have money in a slot machine right now with alot of free spins left my win keeps going higher and i want to download b4 something happens any help would get u 5 stars and a professional review look at some of my reviews i just did one at tubitv its pure poetry in motion rick d davenpoet,3
